Date,TIME,YYYY,MM,DD,HH,MIN,DOW,SEVERITY,ACCIDENT_T,ACCIDENT_D,VEHICLES,CASUALTIES,PEDESTRIAN,CYCLES,MCYCLES,CHILDREN,OAPS,RENDER,Location 1
06/17/2013 12:00:00 AM,16:45,2013,6,17,16,45,0,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.504817000000003, -2.5940686999999998)"
06/11/2013 12:00:00 AM,08:32,2013,6,11,8,32,1,Slight Injury,J1,Turning movement from major road,3,2,0,0,0,0,0,CARS,"(51.475036000000003, -2.5442661000000002)"
06/10/2013 12:00:00 AM,13:00,2013,6,10,13,0,0,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.459274999999998, -2.5868991000000001)"
06/12/2013 12:00:00 AM,14:50,2013,6,12,14,50,2,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.438419000000003, -2.6002417000000002)"
06/17/2013 12:00:00 AM,13:00,2013,6,17,13,0,0,Slight Injury,NONE,Other,2,1,0,0,1,0,0,MCYC,"(51.46678, -2.5230491000000002)"
06/18/2013 12:00:00 AM,18:30,2013,6,18,18,30,1,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.466115000000002, -2.5747361999999998)"
06/10/2013 12:00:00 AM,17:30,2013,6,10,17,30,0,Slight Injury,NT,Nose to Tail Collision,3,2,0,0,0,0,0,CARS,"(51.492640000000002, -2.6033593000000002)"
06/11/2013 12:00:00 AM,07:40,2013,6,11,7,40,1,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.483589000000002, -2.6165321000000001)"
06/11/2013 12:00:00 AM,07:42,2013,6,11,7,42,1,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.430290999999997, -2.5929717999999999)"
06/11/2013 12:00:00 AM,08:05,2013,6,11,8,5,1,Slight Injury,J1,Turning movement from major road,2,2,0,1,0,0,0,CYC,"(51.457877000000003, -2.5639387)"
06/13/2013 12:00:00 AM,16:05,2013,6,13,16,5,3,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,1,0,CYC,"(51.480100999999998, -2.6042162000000002)"
04/09/2013 12:00:00 AM,18:40,2013,4,9,18,40,1,Serious Injury,NONE,Other,2,1,0,0,1,0,0,MCYC,"(51.466006999999998, -2.5783193999999998)"
06/17/2013 12:00:00 AM,09:00,2013,6,17,9,0,0,Fatal Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.417962000000003, -2.6278000000000001)"
06/08/2013 12:00:00 AM,23:35,2013,6,8,23,35,5,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.454402000000002, -2.6026821999999998)"
06/21/2013 12:00:00 AM,14:46,2013,6,21,14,46,4,Slight Injury,NT,Nose to Tail Collision,2,4,0,0,0,2,0,CARS,"(51.490493000000001, -2.6910474999999998)"
06/17/2013 12:00:00 AM,13:15,2013,6,17,13,15,0,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.509, -2.6365869000000002)"
06/21/2013 12:00:00 AM,11:35,2013,6,21,11,35,4,Slight Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.493200999999999, -2.5850301999999998)"
06/17/2013 12:00:00 AM,07:10,2013,6,17,7,10,0,Slight Injury,HO,Head On Collision,3,2,0,0,0,0,0,CARS,"(51.455288000000003, -2.6156757000000002)"
06/13/2013 12:00:00 AM,16:15,2013,6,13,16,15,3,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.468316999999999, -2.5999862999999999)"
06/13/2013 12:00:00 AM,10:00,2013,6,13,10,0,3,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.476982, -2.6040454)"
06/05/2013 12:00:00 AM,18:35,2013,6,5,18,35,2,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.503366, -2.67136)"
06/19/2013 12:00:00 AM,14:54,2013,6,19,14,54,2,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.456083, -2.5904851)"
06/25/2013 12:00:00 AM,14:50,2013,6,25,14,50,1,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.450485999999998, -2.6036380000000001)"
06/17/2013 12:00:00 AM,16:53,2013,6,17,16,53,0,Serious Injury,LC,Loss Of Control,2,1,0,0,1,0,0,MCYC,"(51.455134999999999, -2.6035984999999999)"
06/14/2013 12:00:00 AM,21:05,2013,6,14,21,5,4,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.465828000000002, -2.5424578000000002)"
06/20/2013 12:00:00 AM,13:45,2013,6,20,13,45,3,Slight Injury,NT,Nose to Tail Collision,2,2,0,0,0,0,0,CARS,"(51.475915000000001, -2.5674728999999998)"
06/19/2013 12:00:00 AM,17:25,2013,6,19,17,25,2,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.490693999999998, -2.5717758000000002)"
06/22/2013 12:00:00 AM,22:02,2013,6,22,22,2,5,Slight Injury,HO,Head On Collision,3,1,0,0,0,0,0,CARS,"(51.443752000000003, -2.5408292000000001)"
06/27/2013 12:00:00 AM,06:50,2013,6,27,6,50,3,Slight Injury,O,Overtaking,2,1,0,0,1,0,0,MCYC,"(51.492438, -2.6023915999999998)"
06/15/2013 12:00:00 AM,09:15,2013,6,15,9,15,5,Slight Injury,HO,Head On Collision,3,1,0,0,0,0,0,CARS,"(51.406154000000001, -2.6265599000000002)"
06/26/2013 12:00:00 AM,08:43,2013,6,26,8,43,2,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.454529000000001, -2.5991002000000001)"
06/20/2013 12:00:00 AM,12:30,2013,6,20,12,30,3,Serious Injury,C,Child Pedestrian Injury,1,1,1,0,0,0,0,C,"(51.504812999999999, -2.655691)"
06/28/2013 12:00:00 AM,12:25,2013,6,28,12,25,4,Slight Injury,PV,Public Service Vehicle Passenger Injury - No Collision,2,1,0,0,0,0,1,CARS,"(51.413915000000003, -2.5680418999999999)"
06/24/2013 12:00:00 AM,12:13,2013,6,24,12,13,0,Slight Injury,LC,Loss Of Control,1,1,0,0,0,0,0,CARS,"(51.459480999999997, -2.5870744999999999)"
06/22/2013 12:00:00 AM,15:00,2013,6,22,15,0,5,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.438523000000004, -2.5939272)"
06/25/2013 12:00:00 AM,18:00,2013,6,25,18,0,1,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.479236, -2.5163373999999998)"
06/26/2013 12:00:00 AM,22:38,2013,6,26,22,38,2,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,0,CARS,"(51.435851, -2.5538128000000002)"
06/27/2013 12:00:00 AM,15:30,2013,6,27,15,30,3,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.463667999999998, -2.6242671)"
06/28/2013 12:00:00 AM,08:45,2013,6,28,8,45,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.417060999999997, -2.5664270999999999)"
07/03/2013 12:00:00 AM,08:40,2013,7,3,8,40,2,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,1,CARS,"(51.497115000000001, -2.5807299000000001)"
06/29/2013 12:00:00 AM,22:00,2013,6,29,22,0,5,Slight Injury,NT,Nose to Tail Collision,2,5,0,0,0,3,0,CARS,"(51.478700000000003, -2.5335388000000001)"
07/28/2013 12:00:00 AM,17:59,2013,7,28,17,59,6,Fatal Injury,J2,Turning movement from minor road,2,1,0,0,1,0,0,MCYC,"(51.495126999999997, -2.6006985)"
07/27/2013 12:00:00 AM,19:00,2013,7,27,19,0,5,Slight Injury,NT,Nose to Tail Collision,3,3,0,0,0,0,0,CARS,"(51.465361000000001, -2.5834647999999998)"
07/25/2013 12:00:00 AM,13:45,2013,7,25,13,45,3,Slight Injury,NONE,Other,3,2,0,0,0,1,0,CARS,"(51.415078000000001, -2.5598599000000002)"
07/26/2013 12:00:00 AM,08:02,2013,7,26,8,2,4,Slight Injury,O,Overtaking,2,1,0,0,1,0,0,MCYC,"(51.491272000000002, -2.5410314999999999)"
07/22/2013 12:00:00 AM,08:50,2013,7,22,8,50,0,Serious Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.440779999999997, -2.5813529000000002)"
07/17/2013 12:00:00 AM,08:25,2013,7,17,8,25,2,Serious Injury,J2,Turning movement from minor road,2,1,0,0,1,0,0,MCYC,"(51.442039000000001, -2.5955412)"
07/28/2013 12:00:00 AM,17:50,2013,7,28,17,50,6,Slight Injury,LC,Loss Of Control,1,1,0,0,1,0,0,MCYC,"(51.410623000000001, -2.5864338999999998)"
08/02/2013 12:00:00 AM,08:30,2013,8,2,8,30,4,Slight Injury,O,Overtaking,2,2,0,0,0,0,1,CARS,"(51.498275, -2.6542142000000002)"
07/24/2013 12:00:00 AM,08:15,2013,7,24,8,15,2,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,1,0,CYC,"(51.488570000000003, -2.6482709999999998)"
07/24/2013 12:00:00 AM,15:35,2013,7,24,15,35,2,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,0,MCYC,"(51.454171000000002, -2.5968648000000001)"
07/30/2013 12:00:00 AM,18:40,2013,7,30,18,40,1,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.464207000000002, -2.5332401999999998)"
07/19/2013 12:00:00 AM,09:56,2013,7,19,9,56,4,Fatal Injury,J2,Turning movement from minor road,3,1,0,0,0,0,1,CARS,"(51.411748000000003, -2.5454406999999999)"
07/23/2013 12:00:00 AM,21:42,2013,7,23,21,42,1,Slight Injury,J2,Turning movement from minor road,2,1,0,0,1,0,0,MCYC,"(51.445433000000001, -2.5486767000000001)"
07/30/2013 12:00:00 AM,11:50,2013,7,30,11,50,1,Serious Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.462767999999997, -2.6088957000000002)"
07/27/2013 12:00:00 AM,22:12,2013,7,27,22,12,5,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.453304000000003, -2.5977313999999998)"
08/05/2013 12:00:00 AM,17:20,2013,8,5,17,20,0,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.479548999999999, -2.6169815999999999)"
08/03/2013 12:00:00 AM,18:00,2013,8,3,18,0,5,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.441868999999997, -2.5608925999999999)"
07/25/2013 12:00:00 AM,21:00,2013,7,25,21,0,3,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.435647000000003, -2.5971123999999999)"
07/28/2013 12:00:00 AM,21:30,2013,7,28,21,30,6,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.466872000000002, -2.5797987)"
08/06/2013 12:00:00 AM,16:15,2013,8,6,16,15,1,Slight Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.405360999999999, -2.6150047000000001)"
08/09/2013 12:00:00 AM,09:02,2013,8,9,9,2,4,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.414014999999999, -2.6192190000000002)"
07/28/2013 12:00:00 AM,20:23,2013,7,28,20,23,6,Slight Injury,HO,Head On Collision,3,1,0,0,0,0,0,CARS,"(51.484772, -2.5875146)"
07/17/2013 12:00:00 AM,13:11,2013,7,17,13,11,2,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,0,CARS,"(51.436368000000002, -2.5914679999999999)"
08/31/2013 12:00:00 AM,02:25,2013,8,31,2,25,5,Slight Injury,O,Overtaking,2,1,0,0,0,0,0,CARS,"(51.468302999999999, -2.5921976999999998)"
09/01/2013 12:00:00 AM,13:16,2013,9,1,13,16,6,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.453598999999997, -2.6016210000000002)"
08/08/2013 12:00:00 AM,17:00,2013,8,8,17,0,3,Slight Injury,J2,Turning movement from minor road,2,2,0,0,0,0,0,CARS,"(51.443525000000001, -2.5897763)"
08/13/2013 12:00:00 AM,13:50,2013,8,13,13,50,1,Slight Injury,J,Turning movement with unidentified Priority,3,2,0,0,0,0,0,CARS,"(51.455430999999997, -2.5392114000000001)"
08/16/2013 12:00:00 AM,14:00,2013,8,16,14,0,4,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,1,CARS,"(51.448360000000001, -2.5832047999999999)"
09/04/2013 12:00:00 AM,14:45,2013,9,4,14,45,2,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.472723000000002, -2.6156945)"
08/24/2013 12:00:00 AM,03:50,2013,8,24,3,50,5,Serious Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.459153999999998, -2.5913308000000002)"
08/16/2013 12:00:00 AM,09:30,2013,8,16,9,30,4,Slight Injury,J,Turning movement with unidentified Priority,3,2,0,0,0,0,2,CARS,"(51.473593000000001, -2.6295139000000001)"
08/29/2013 12:00:00 AM,07:32,2013,8,29,7,32,3,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.488939000000002, -2.5848892000000001)"
08/30/2013 12:00:00 AM,14:11,2013,8,30,14,11,4,Serious Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.430816999999998, -2.5515797999999998)"
08/27/2013 12:00:00 AM,06:55,2013,8,27,6,55,1,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,1,MCYC,"(51.447595, -2.621731)"
09/03/2013 12:00:00 AM,18:45,2013,9,3,18,45,1,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.442827999999999, -2.5688323)"
08/31/2013 12:00:00 AM,06:37,2013,8,31,6,37,5,Slight Injury,NT,Nose to Tail Collision,2,2,0,0,0,0,0,CARS,"(51.445525000000004, -2.5961333)"
09/06/2013 12:00:00 AM,15:20,2013,9,6,15,20,4,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.479374, -2.5315739000000002)"
09/05/2013 12:00:00 AM,12:20,2013,9,5,12,20,3,Slight Injury,J2,Turning movement from minor road,4,1,0,0,0,0,0,CARS,"(51.470134000000002, -2.5802288)"
09/07/2013 12:00:00 AM,13:55,2013,9,7,13,55,5,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.458744000000003, -2.5724125999999998)"
07/07/2013 12:00:00 AM,19:00,2013,7,7,19,0,6,Slight Injury,J,Turning movement with unidentified Priority,3,2,0,0,0,0,1,CARS,"(51.4788, -2.5332808)"
09/04/2013 12:00:00 AM,17:10,2013,9,4,17,10,2,Slight Injury,O,Overtaking,2,1,0,1,0,0,0,CYC,"(51.466479999999997, -2.5953412)"
09/04/2013 12:00:00 AM,17:15,2013,9,4,17,15,2,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,0,MCYC,"(51.478591000000002, -2.6479998)"
09/06/2013 12:00:00 AM,13:37,2013,9,6,13,37,4,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,0,MCYC,"(51.442535999999997, -2.5734328999999998)"
07/03/2013 12:00:00 AM,10:40,2013,7,3,10,40,2,Slight Injury,J1,Turning movement from major road,2,3,0,0,0,0,0,CARS,"(51.468932000000002, -2.5497649)"
08/20/2013 12:00:00 AM,15:25,2013,8,20,15,25,1,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.457582000000002, -2.5945057)"
09/16/2013 12:00:00 AM,18:40,2013,9,16,18,40,0,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,0,MCYC,"(51.515293, -2.5957758000000002)"
09/19/2013 12:00:00 AM,18:10,2013,9,19,18,10,3,Slight Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.412689, -2.5594424999999998)"
09/21/2013 12:00:00 AM,19:40,2013,9,21,19,40,5,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,1,0,CYC,"(51.482894000000002, -2.5873607999999999)"
08/29/2013 12:00:00 AM,16:55,2013,8,29,16,55,3,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.461862000000004, -2.5597414999999999)"
08/27/2013 12:00:00 AM,12:30,2013,8,27,12,30,1,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.482852999999999, -2.6129506999999998)"
09/20/2013 12:00:00 AM,18:00,2013,9,20,18,0,4,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.469487000000001, -2.5926593000000002)"
09/20/2013 12:00:00 AM,12:10,2013,9,20,12,10,4,Serious Injury,LC,Loss Of Control,2,1,0,0,1,0,0,MCYC,"(51.465846999999997, -2.5423572999999999)"
09/09/2013 12:00:00 AM,17:23,2013,9,9,17,23,0,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.490617999999998, -2.6756521000000002)"
09/18/2013 12:00:00 AM,13:18,2013,9,18,13,18,2,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.457068, -2.5858777000000002)"
09/11/2013 12:00:00 AM,16:15,2013,9,11,16,15,2,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.458157, -2.5765361000000002)"
09/22/2013 12:00:00 AM,20:11,2013,9,22,20,11,6,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.474362999999997, -2.5612336)"
09/25/2013 12:00:00 AM,08:40,2013,9,25,8,40,2,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.469653000000001, -2.5989385)"
09/26/2013 12:00:00 AM,07:50,2013,9,26,7,50,3,Slight Injury,O,Overtaking,2,1,0,1,0,0,0,CYC,"(51.481540000000003, -2.5552158999999999)"
09/26/2013 12:00:00 AM,16:55,2013,9,26,16,55,3,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.460652000000003, -2.568435)"
09/26/2013 12:00:00 AM,16:00,2013,9,26,16,0,3,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.448746, -2.5903328999999999)"
09/19/2013 12:00:00 AM,09:00,2013,9,19,9,0,3,Slight Injury,NT,Nose to Tail Collision,2,2,0,0,0,0,0,CARS,"(51.418491000000003, -2.5882603)"
05/31/2013 12:00:00 AM,17:11,2013,5,31,17,11,4,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,0,MCYC,"(51.415917999999998, -2.5757599)"
09/22/2013 12:00:00 AM,20:50,2013,9,22,20,50,6,Slight Injury,LC,Loss Of Control,1,1,0,0,0,0,0,CARS,"(51.498305000000002, -2.6912232999999999)"
09/27/2013 12:00:00 AM,14:50,2013,9,27,14,50,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.489744999999999, -2.5407685)"
09/20/2013 12:00:00 AM,08:14,2013,9,20,8,14,4,Serious Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.413387999999998, -2.6067151000000002)"
09/23/2013 12:00:00 AM,11:45,2013,9,23,11,45,0,Slight Injury,J1,Turning movement from major road,2,2,0,0,0,0,0,CARS,"(51.486570999999998, -2.6421793)"
09/05/2013 12:00:00 AM,09:10,2013,9,5,9,10,3,Serious Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.456935000000001, -2.6289823999999999)"
09/13/2013 12:00:00 AM,14:30,2013,9,13,14,30,4,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,1,0,1,MCYC,"(51.497616000000001, -2.6906509999999999)"
06/03/2013 12:00:00 AM,14:15,2013,6,3,14,15,0,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.455880000000001, -2.5824227)"
09/10/2013 12:00:00 AM,14:40,2013,9,10,14,40,1,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,1,CYC,"(51.482688000000003, -2.5799417)"
07/25/2013 12:00:00 AM,09:03,2013,7,25,9,3,3,Fatal Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.515438000000003, -2.6937164)"
09/01/2013 12:00:00 AM,15:30,2013,9,1,15,30,6,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,1,0,0,MCYC,"(51.418771999999997, -2.6002143000000002)"
09/09/2013 12:00:00 AM,18:10,2013,9,9,18,10,0,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.509461000000002, -2.6194174000000001)"
07/21/2013 12:00:00 AM,14:30,2013,7,21,14,30,6,Serious Injury,J2,Turning movement from minor road,2,1,0,0,1,0,0,MCYC,"(51.444921000000001, -2.5893050999999998)"
09/09/2013 12:00:00 AM,19:05,2013,9,9,19,5,0,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.496986999999997, -2.5812181000000001)"
09/07/2013 12:00:00 AM,22:14,2013,9,7,22,14,5,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,0,CARS,"(51.418190000000003, -2.5540307000000002)"
09/09/2013 12:00:00 AM,16:00,2013,9,9,16,0,0,Serious Injury,NONE,Other,2,1,0,1,0,1,0,CYC,"(51.452317999999998, -2.5988698000000001)"
09/03/2013 12:00:00 AM,18:30,2013,9,3,18,30,1,Slight Injury,J2,Turning movement from minor road,2,1,0,1,0,0,0,CYC,"(51.459668000000001, -2.5783832000000002)"
07/02/2013 12:00:00 AM,08:45,2013,7,2,8,45,1,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.458258999999998, -2.5723346)"
09/17/2013 12:00:00 AM,11:50,2013,9,17,11,50,1,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,0,CARS,"(51.527417, -2.6794402000000002)"
09/17/2013 12:00:00 AM,16:50,2013,9,17,16,50,1,Slight Injury,J2,Turning movement from minor road,2,2,0,0,0,0,0,CARS,"(51.407259000000003, -2.5648251000000002)"
09/11/2013 12:00:00 AM,21:30,2013,9,11,21,30,2,Slight Injury,J,Turning movement with unidentified Priority,2,2,0,0,0,0,0,CARS,"(51.447468000000001, -2.5613929)"
09/02/2013 12:00:00 AM,19:45,2013,9,2,19,45,0,Slight Injury,J1,Turning movement from major road,2,1,0,0,0,0,1,CARS,"(51.434009000000003, -2.5666943)"
06/03/2013 12:00:00 AM,09:35,2013,6,3,9,35,0,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.451118999999998, -2.5869672000000001)"
09/14/2013 12:00:00 AM,22:15,2013,9,14,22,15,5,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.462648000000002, -2.5629179)"
09/20/2013 12:00:00 AM,10:20,2013,9,20,10,20,4,Slight Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.456767999999997, -2.5646015000000002)"
09/04/2013 12:00:00 AM,16:30,2013,9,4,16,30,2,Serious Injury,O,Overtaking,2,1,0,1,0,0,0,CYC,"(51.425863, -2.5721454000000001)"
09/14/2013 12:00:00 AM,13:40,2013,9,14,13,40,5,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,1,CYC,"(51.455706999999997, -2.6042825000000001)"
09/15/2013 12:00:00 AM,21:30,2013,9,15,21,30,6,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.417585000000003, -2.5603506999999999)"
09/11/2013 12:00:00 AM,16:17,2013,9,11,16,17,2,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.412604999999999, -2.5408784)"
06/06/2013 12:00:00 AM,17:50,2013,6,6,17,50,3,Serious Injury,J1,Turning movement from major road,2,1,0,0,1,0,0,MCYC,"(51.460025999999999, -2.5749764000000002)"
08/09/2013 12:00:00 AM,08:50,2013,8,9,8,50,4,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.465136000000001, -2.6101076999999999)"
08/09/2013 12:00:00 AM,10:09,2013,8,9,10,9,4,Serious Injury,E,Elderly Pedestrian Injury,1,1,1,1,0,0,1,E,"(51.435408000000002, -2.5927791)"
08/06/2013 12:00:00 AM,10:52,2013,8,6,10,52,1,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.450268000000001, -2.609305)"
08/02/2013 12:00:00 AM,17:25,2013,8,2,17,25,4,Slight Injury,J2,Turning movement from minor road,2,1,0,0,0,0,0,CARS,"(51.424885000000003, -2.5735570000000001)"
08/12/2013 12:00:00 AM,12:56,2013,8,12,12,56,0,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.464596, -2.5818715000000001)"
08/14/2013 12:00:00 AM,11:40,2013,8,14,11,40,2,Serious Injury,A,Adult Pedestrian Injury,1,1,1,0,0,0,0,A,"(51.433788999999997, -2.5676410999999999)"
08/11/2013 12:00:00 AM,00:30,2013,8,11,0,30,6,Slight Injury,NONE,Other,2,1,0,1,0,0,0,CYC,"(51.485264000000001, -2.5790239000000001)"
06/28/2013 12:00:00 AM,17:24,2013,6,28,17,24,4,Slight Injury,J1,Turning movement from major road,2,1,0,1,0,0,0,CYC,"(51.489311000000001, -2.5678985000000001)"
07/24/2013 12:00:00 AM,18:59,2013,7,24,18,59,2,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.453505, -2.5773986)"
07/30/2013 12:00:00 AM,13:00,2013,7,30,13,0,1,Slight Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,0,CARS,"(51.475546000000001, -2.5912259999999998)"
08/08/2013 12:00:00 AM,18:15,2013,8,8,18,15,3,Slight Injury,NT,Nose to Tail Collision,2,1,0,0,0,0,0,CARS,"(51.473973000000001, -2.5561319)"
08/15/2013 12:00:00 AM,13:20,2013,8,15,13,20,3,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,1,0,0,0,CYC,"(51.446029000000003, -2.5908158000000001)"
07/03/2013 12:00:00 AM,14:45,2013,7,3,14,45,2,Slight Injury,E,Elderly Pedestrian Injury,1,1,1,0,0,0,1,E,"(51.479092000000001, -2.532305)"
08/11/2013 12:00:00 AM,17:00,2013,8,11,17,0,6,Slight Injury,J,Turning movement with unidentified Priority,2,1,0,0,0,0,0,CARS,"(51.440430999999997, -2.5376965999999999)"
08/10/2013 12:00:00 AM,23:01,2013,8,10,23,1,5,Serious Injury,NT,Nose to Tail Collision,3,1,0,0,0,0,1,CARS,"(51.442858000000001, -2.6231198999999998)"
08/06/2013 12:00:00 AM,07:30,2013,8,6,7,30,1,Slight Injury,O,Overtaking,2,1,0,0,1,0,0,MCYC,"(51.434339999999999, -2.5652599)"
08/12/2013 12:00:00 AM,17:00,2013,8,12,17,0,0,Slight Injury,A,Adult Pedestrian Injury,1,2,1,0,0,0,0,A,"(51.433272000000002, -2.5884646)"
08/05/2013 12:00:00 AM,15:15,2013,8,5,15,15,0,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,1,1,0,C,"(51.416733999999998, -2.5960174)"
08/17/2013 12:00:00 AM,12:51,2013,8,17,12,51,5,Slight Injury,C,Child Pedestrian Injury,1,1,1,0,0,1,0,C,"(51.433320999999999, -2.5694047000000002)"
